ID,x,y,pixel_index,logmass,log_ssfr,dust2,gas_logz,logSFRratio0,e_logmass,e_log_ssfr,e_dust2,e_gas_logz
toy_2141,41,35,2141,6.570603,-9.904181,0.278265,-0.307251,0.148742,0.062292,0.135162,0.069510,0.062488
toy_2142,42,35,2142,6.638408,-9.920185,0.265449,-0.320206,-0.012286,0.074090,0.128540,0.053177,0.070358
toy_2143,43,35,2143,6.458890,-9.868522,0.270236,-0.353824,-0.091466,0.066097,0.114806,0.068192,0.075797
toy_2144,44,35,2144,6.487514,-9.850441,0.306744,-0.379312,-0.164075,0.070064,0.130993,0.059056,0.070934
toy_2145,45,35,2145,6.435187,-9.843694,0.252497,-0.379167,-0.045017,0.070743,0.104172,0.050495,0.071134
toy_2146,46,35,2146,6.420222,-9.942744,0.350762,-0.327720,-0.062704,0.065439,0.109729,0.055361,0.070945
toy_2147,47,35,2147,6.221160,-9.836332,0.256734,-0.354908,-0.140209,0.075253,0.125492,0.067854,0.071307
toy_2148,48,35,2148,6.408528,-9.934148,0.312766,-0.405926,-0.053311,0.078893,0.131554,0.067559,0.066393
toy_2149,49,35,2149,6.446043,-9.928984,0.273826,-0.448636,-0.235095,0.073514,0.133222,0.052184,0.079639
toy_2150,50,35,2150,6.315142,-9.988967,0.262684,-0.410502,-0.237029,0.071605,0.113279,0.050283,0.078427
toy_2151,51,35,2151,6.294579,-9.885980,0.206620,-0.427367,-0.255479,0.065725,0.120725,0.064606,0.061376
toy_2152,52,35,2152,6.275894,-10.084142,0.260433,-0.424834,-0.262001,0.078215,0.120833,0.065573,0.078621
toy_2169,9,36,2169,6.226977,-9.992144,0.160434,-0.422168,-0.343240,0.075172,0.128774,0.054867,0.064689
toy_2170,10,36,2170,6.183923,-9.965295,0.201971,-0.485152,-0.331719,0.069284,0.138488,0.062478,0.061701
toy_2171,11,36,2171,6.159618,-9.863236,0.199563,-0.432903,-0.168860,0.075094,0.127403,0.064553,0.070239
toy_2172,12,36,2172,6.301191,-9.886497,0.226248,-0.468894,-0.131409,0.064725,0.128034,0.063769,0.074301
toy_2173,13,36,2173,6.348740,-9.924693,0.225233,-0.425445,-0.191819,0.068936,0.138908,0.064799,0.073365
toy_2174,14,36,2174,6.317471,-9.886082,0.237809,-0.401712,-0.132512,0.077125,0.109442,0.057590,0.076666
toy_2175,15,36,2175,6.371464,-9.884959,0.314626,-0.399643,-0.208097,0.075040,0.131818,0.060624,0.067783
toy_2176,16,36,2176,6.360091,-9.930136,0.346272,-0.337807,-0.209074,0.066613,0.125291,0.064564,0.066139
toy_2177,17,36,2177,6.325128,-10.006916,0.298016,-0.343202,-0.227516,0.064441,0.114485,0.061264,0.066763
toy_2178,18,36,2178,6.424490,-9.989562,0.404221,-0.340454,-0.091180,0.069776,0.133898,0.069921,0.070150
toy_2179,19,36,2179,6.512081,-9.919484,0.366892,-0.311541,-0.218241,0.068765,0.133806,0.066044,0.073683
toy_2180,20,36,2180,6.461934,-10.025347,0.395291,-0.329749,-0.240634,0.071932,0.139092,0.063526,0.066428
toy_2181,21,36,2181,6.544166,-9.862046,0.379929,-0.313533,-0.073005,0.061633,0.102668,0.061791,0.073319
toy_2182,22,36,2182,6.606573,-9.942525,0.421849,-0.290006,-0.175323,0.070214,0.103939,0.057287,0.070864
toy_2183,23,36,2183,6.568115,-10.055633,0.472233,-0.309443,-0.250908,0.060644,0.128375,0.060033,0.060463
toy_2184,24,36,2184,6.731412,-9.986901,0.440445,-0.268316,-0.250696,0.075034,0.137321,0.065061,0.062724
toy_2185,25,36,2185,6.662303,-9.990858,0.495950,-0.269802,-0.274095,0.069206,0.107098,0.055498,0.063053
toy_2186,26,36,2186,6.672820,-10.082437,0.526836,-0.255552,-0.286118,0.071851,0.104651,0.069044,0.079052
toy_2187,27,36,2187,6.711474,-10.049969,0.554696,-0.236966,-0.320677,0.062423,0.120913,0.050278,0.064549
toy_2188,28,36,2188,6.810978,-9.991135,0.550555,-0.258196,-0.290448,0.068918,0.138547,0.059988,0.061361
toy_2189,29,36,2189,6.812782,-10.104790,0.514356,-0.264341,-0.216305,0.068153,0.137831,0.065074,0.060258
toy_2190,30,36,2190,6.825729,-9.953246,0.452918,-0.222918,-0.210235,0.060499,0.119253,0.069912,0.076393
toy_2191,31,36,2191,6.821585,-10.173626,0.507217,-0.209615,-0.167256,0.063512,0.108396,0.068828,0.068363
toy_2192,32,36,2192,6.876334,-10.051922,0.454349,-0.226420,-0.113719,0.067211,0.138786,0.063277,0.064324
toy_2193,33,36,2193,6.777809,-9.989951,0.376038,-0.243012,-0.212044,0.068604,0.138661,0.064654,0.066939
toy_2194,34,36,2194,6.776223,-9.957527,0.391044,-0.260844,-0.157607,0.069227,0.134891,0.061230,0.069624
toy_2195,35,36,2195,6.675608,-10.041194,0.257768,-0.294688,0.038483,0.070881,0.116476,0.068242,0.070191
toy_2196,36,36,2196,6.736850,-9.874797,0.235708,-0.271464,0.000356,0.073256,0.104698,0.062611,0.064826
toy_2197,37,36,2197,6.678130,-9.910105,0.190360,-0.280330,0.065824,0.070272,0.127896,0.057372,0.073495
toy_2198,38,36,2198,6.662368,-9.833992,0.125124,-0.306197,0.212073,0.076905,0.126940,0.060562,0.063782
toy_2199,39,36,2199,6.581728,-9.768642,0.190156,-0.268406,0.202982,0.074639,0.115016,0.053178,0.073668
toy_2200,40,36,2200,6.652386,-9.800798,0.101180,-0.334977,0.052692,0.073420,0.134860,0.059199,0.070006
toy_2201,41,36,2201,6.523303,-9.838173,0.082279,-0.332759,0.078904,0.072209,0.121585,0.050094,0.075878
toy_2202,42,36,2202,6.460403,-9.808751,0.151341,-0.333679,0.086579,0.079288,0.133059,0.057690,0.074054
toy_2203,43,36,2203,6.491509,-9.816923,0.158013,-0.368248,0.070674,0.070764,0.110939,0.065389,0.066005
toy_2204,44,36,2204,6.424411,-9.936157,0.192210,-0.389989,-0.023129,0.076475,0.121043,0.054959,0.073985
toy_2205,45,36,2205,6.470466,-9.949889,0.225117,-0.388457,0.038194,0.070116,0.109053,0.054314,0.067579
toy_2206,46,36,2206,6.324245,-9.871873,0.265718,-0.404163,-0.138399,0.067948,0.119191,0.053398,0.072350
toy_2207,47,36,2207,6.347466,-9.829788,0.227626,-0.433739,-0.276898,0.073894,0.102514,0.051734,0.073745
toy_2208,48,36,2208,6.376772,-9.923611,0.197462,-0.346866,-0.075052,0.077926,0.124888,0.058794,0.074765
toy_2209,49,36,2209,6.242396,-9.916298,0.293274,-0.451371,-0.245402,0.066773,0.128700,0.059207,0.078732
toy_2210,50,36,2210,6.384801,-9.914552,0.310141,-0.391031,-0.243288,0.068697,0.104396,0.063675,0.078669
toy_2211,51,36,2211,6.301174,-9.909891,0.229596,-0.414736,-0.229730,0.064818,0.117184,0.051477,0.073603
toy_2212,52,36,2212,6.194075,-9.980607,0.217426,-0.454690,-0.170774,0.075711,0.137155,0.056240,0.075382
toy_2230,10,37,2230,6.225891,-10.012880,0.221511,-0.457693,-0.273893,0.062465,0.102874,0.056375,0.067887
toy_2231,11,37,2231,6.271304,-9.966917,0.227332,-0.391002,-0.254038,0.079400,0.129104,0.052512,0.062480
toy_2232,12,37,2232,6.205990,-9.981743,0.179461,-0.432363,-0.064712,0.073003,0.128055,0.059723,0.073193
toy_2233,13,37,2233,6.291642,-9.894614,0.297799,-0.460977,-0.266122,0.073878,0.115802,0.060782,0.069552
toy_2234,14,37,2234,6.349476,-9.873361,0.269266,-0.400696,-0.144048,0.072644,0.125797,0.069535,0.061549
toy_2235,15,37,2235,6.401539,-9.911183,0.373062,-0.450168,-0.212230,0.069958,0.111212,0.056311,0.061322
toy_2236,16,37,2236,6.431888,-9.972135,0.335761,-0.384983,-0.085560,0.060594,0.135585,0.068149,0.077282
toy_2237,17,37,2237,6.478354,-9.911790,0.333565,-0.400244,-0.067431,0.070007,0.135128,0.062011,0.068668
toy_2238,18,37,2238,6.496348,-9.890732,0.365472,-0.346220,-0.077594,0.076503,0.100105,0.063423,0.075468
toy_2239,19,37,2239,6.480475,-9.895664,0.409519,-0.346742,-0.116018,0.078998,0.123700,0.064301,0.074287
toy_2240,20,37,2240,6.535024,-9.901746,0.379953,-0.321113,-0.147503,0.064543,0.131883,0.056724,0.070743
toy_2241,21,37,2241,6.536912,-10.010267,0.363635,-0.373529,-0.113576,0.067000,0.111880,0.055375,0.065110
toy_2242,22,37,2242,6.573417,-9.956830,0.381320,-0.320616,-0.182890,0.064136,0.118971,0.065954,0.061043
toy_2243,23,37,2243,6.630972,-10.100639,0.386730,-0.304853,-0.189622,0.067799,0.100571,0.067002,0.079476
toy_2244,24,37,2244,6.649975,-9.969437,0.419141,-0.273355,-0.212531,0.079686,0.127024,0.056517,0.076728
toy_2245,25,37,2245,6.576574,-9.910606,0.449013,-0.284959,-0.215676,0.064603,0.108403,0.063270,0.075781
toy_2246,26,37,2246,6.574816,-10.094155,0.437563,-0.275421,-0.286601,0.069099,0.104280,0.054856,0.060766
toy_2247,27,37,2247,6.615874,-10.024838,0.491571,-0.282842,-0.289869,0.067966,0.120979,0.051555,0.061232
toy_2248,28,37,2248,6.627233,-10.052934,0.469442,-0.268950,-0.275799,0.076384,0.110931,0.050064,0.072418
toy_2249,29,37,2249,6.759273,-10.001602,0.472605,-0.273652,-0.225231,0.076737,0.116200,0.053118,0.065069
toy_2250,30,37,2250,6.641882,-10.155570,0.427510,-0.261050,-0.245049,0.078683,0.123744,0.053561,0.073208
toy_2251,31,37,2251,6.696731,-10.099268,0.428011,-0.231085,-0.326779,0.075431,0.131729,0.064059,0.061508
toy_2252,32,37,2252,6.701781,-10.020516,0.437353,-0.243240,-0.118848,0.060050,0.113781,0.066792,0.074219
toy_2253,33,37,2253,6.698856,-10.054674,0.342713,-0.240509,-0.126160,0.063436,0.122611,0.065030,0.070928
toy_2254,34,37,2254,6.680403,-10.035991,0.366298,-0.223411,-0.181888,0.072163,0.101701,0.069966,0.069073
toy_2255,35,37,2255,6.628914,-9.927214,0.330521,-0.258632,-0.204321,0.067222,0.110436,0.063533,0.072218
toy_2256,36,37,2256,6.676467,-9.902152,0.243955,-0.287152,0.222056,0.070098,0.107523,0.053864,0.064779
toy_2257,37,37,2257,6.644350,-9.849827,0.160741,-0.276178,0.063321,0.069411,0.124569,0.054740,0.074886
toy_2258,38,37,2258,6.522195,-9.981206,0.140480,-0.310968,0.037231,0.065774,0.137293,0.050927,0.079917
toy_2259,39,37,2259,6.598812,-9.781447,0.092124,-0.350275,0.133510,0.071734,0.105036,0.051092,0.063072
toy_2260,40,37,2260,6.460872,-9.833049,0.067407,-0.325171,0.049898,0.070742,0.131281,0.067102,0.068453
toy_2261,41,37,2261,6.433922,-9.826197,0.099125,-0.298041,0.015649,0.062600,0.122314,0.057201,0.070946
toy_2262,42,37,2262,6.506844,-9.719848,0.112687,-0.341857,0.076502,0.075722,0.119812,0.055106,0.078431
toy_2263,43,37,2263,6.455189,-9.792065,0.117428,-0.394684,0.166387,0.064149,0.111297,0.068800,0.071469
toy_2264,44,37,2264,6.424758,-9.890584,0.122756,-0.349211,0.099129,0.079480,0.120433,0.066457,0.067800
toy_2265,45,37,2265,6.365457,-9.832225,0.188324,-0.362385,0.031138,0.068943,0.138993,0.057835,0.063478
toy_2266,46,37,2266,6.281628,-9.824447,0.155182,-0.427469,-0.110366,0.063492,0.111256,0.058486,0.067773
toy_2267,47,37,2267,6.379455,-9.922712,0.219338,-0.454350,-0.130359,0.071344,0.103942,0.066954,0.071606
toy_2268,48,37,2268,6.334398,-9.839549,0.243855,-0.384911,-0.162803,0.067557,0.131303,0.053367,0.067847
toy_2269,49,37,2269,6.380880,-9.950924,0.219363,-0.452513,-0.270865,0.065029,0.100865,0.051171,0.077026
toy_2270,50,37,2270,6.230880,-10.039068,0.289824,-0.427657,-0.035552,0.073798,0.133736,0.050648,0.071899
toy_2271,51,37,2271,6.340334,-9.961558,0.224839,-0.458699,-0.215485,0.074556,0.126919,0.065917,0.072089
toy_2290,10,38,2290,6.293237,-9.960747,0.251720,-0.455113,-0.231168,0.068281,0.131600,0.053730,0.061577
toy_2291,11,38,2291,6.292858,-9.868745,0.192963,-0.451862,-0.268260,0.073608,0.111106,0.059607,0.062994
toy_2292,12,38,2292,6.334325,-9.837134,0.252156,-0.458148,-0.256321,0.072233,0.130066,0.054959,0.062834
toy_2293,13,38,2293,6.276460,-9.933125,0.240511,-0.427026,-0.101526,0.070303,0.139680,0.064757,0.067964
toy_2294,14,38,2294,6.260509,-9.935246,0.280586,-0.441265,-0.075255,0.077330,0.116924,0.058395,0.075441
toy_2295,15,38,2295,6.333128,-9.895731,0.306537,-0.432547,-0.259497,0.065316,0.133944,0.067289,0.068128
toy_2296,16,38,2296,6.355376,-9.857278,0.352497,-0.371504,-0.207210,0.078294,0.115810,0.063799,0.063393
toy_2297,17,38,2297,6.428587,-9.943757,0.301386,-0.388617,-0.077231,0.078998,0.135770,0.051559,0.066231
toy_2298,18,38,2298,6.471672,-9.982240,0.340307,-0.387220,-0.279720,0.068827,0.118212,0.066589,0.068319
toy_2299,19,38,2299,6.423494,-9.896023,0.361826,-0.361654,-0.073490,0.063237,0.106918,0.057232,0.064767
toy_2300,20,38,2300,6.531462,-9.840040,0.374460,-0.348333,-0.183256,0.061006,0.137243,0.053385,0.060674
toy_2301,21,38,2301,6.538518,-9.875082,0.370099,-0.305055,-0.293873,0.066899,0.137628,0.059423,0.076747
toy_2302,22,38,2302,6.466458,-9.932090,0.403197,-0.344165,-0.328666,0.060351,0.108725,0.062346,0.069601
toy_2303,23,38,2303,6.487815,-9.926277,0.367921,-0.340083,-0.209950,0.076952,0.139057,0.052797,0.069922
toy_2304,24,38,2304,6.527239,-9.962813,0.423413,-0.269951,-0.177027,0.062812,0.124167,0.051963,0.070621
toy_2305,25,38,2305,6.627318,-9.968331,0.365951,-0.306648,-0.220669,0.060364,0.109428,0.051256,0.072394
toy_2306,26,38,2306,6.584454,-10.096220,0.372403,-0.254786,-0.216636,0.070688,0.114083,0.065062,0.065197
toy_2307,27,38,2307,6.558769,-10.096004,0.427155,-0.299638,-0.313834,0.069867,0.102614,0.052339,0.076967
toy_2308,28,38,2308,6.654849,-10.156279,0.401158,-0.297641,-0.175272,0.078010,0.123155,0.059047,0.073738
toy_2309,29,38,2309,6.634927,-10.067381,0.414929,-0.289831,-0.212768,0.071185,0.116852,0.064740,0.076320
toy_2310,30,38,2310,6.563422,-10.017117,0.444339,-0.288385,-0.239726,0.069784,0.119164,0.068763,0.066504
toy_2311,31,38,2311,6.583473,-9.974195,0.421549,-0.312813,-0.401173,0.070013,0.137540,0.052625,0.075494
toy_2312,32,38,2312,6.552905,-9.951397,0.387464,-0.286957,-0.235612,0.068512,0.116071,0.063266,0.068383
toy_2313,33,38,2313,6.698115,-9.858527,0.374605,-0.273106,-0.155275,0.061127,0.109224,0.058283,0.077895
toy_2314,34,38,2314,6.590538,-9.957380,0.297170,-0.290970,-0.216810,0.072391,0.127042,0.050676,0.077630
toy_2315,35,38,2315,6.564464,-9.961600,0.310478,-0.260653,-0.223557,0.071785,0.119017,0.051718,0.066653
toy_2316,36,38,2316,6.591538,-10.036604,0.219103,-0.294495,-0.160080,0.079167,0.118283,0.069416,0.078430
toy_2317,37,38,2317,6.594280,-9.922991,0.210830,-0.305213,0.063573,0.069767,0.100434,0.054935,0.078852
toy_2318,38,38,2318,6.515256,-9.855594,0.148049,-0.333047,-0.072005,0.066597,0.102830,0.062509,0.062252
toy_2319,39,38,2319,6.379467,-9.831038,0.130942,-0.347899,0.032439,0.063043,0.132891,0.063923,0.063779
toy_2320,40,38,2320,6.447236,-9.795476,0.030000,-0.360045,0.182568,0.077032,0.129880,0.068387,0.068646
toy_2321,41,38,2321,6.408242,-9.835001,0.030000,-0.356846,0.116611,0.069666,0.119888,0.068587,0.075195
toy_2322,42,38,2322,6.425540,-9.881081,0.037478,-0.324686,0.063271,0.078240,0.105875,0.050168,0.061179
toy_2323,43,38,2323,6.374368,-9.838257,0.030000,-0.379094,0.058844,0.077629,0.123058,0.058387,0.079829
toy_2324,44,38,2324,6.372773,-9.811961,0.030000,-0.405117,0.039130,0.079475,0.103608,0.050387,0.064210
toy_2325,45,38,2325,6.412840,-9.799847,0.036699,-0.401398,-0.154552,0.079365,0.110338,0.069756,0.062488
toy_2326,46,38,2326,6.313968,-9.860272,0.154698,-0.359422,-0.006989,0.069724,0.104228,0.054790,0.078079
toy_2327,47,38,2327,6.382349,-9.866276,0.176775,-0.391916,-0.106745,0.071752,0.119685,0.063687,0.069006
toy_2328,48,38,2328,6.338387,-9.964661,0.110648,-0.459348,-0.074983,0.061383,0.124529,0.063141,0.064502
toy_2329,49,38,2329,6.337803,-9.901154,0.223395,-0.456549,-0.051045,0.078375,0.131323,0.057850,0.067340
toy_2330,50,38,2330,6.285191,-9.797843,0.198402,-0.459637,-0.194338,0.064297,0.109267,0.066411,0.070967
toy_2331,51,38,2331,6.267118,-9.924935,0.195244,-0.491875,-0.258104,0.060861,0.116948,0.057672,0.067034
toy_2351,11,39,2351,6.233371,-9.966430,0.207301,-0.422430,-0.262419,0.060869,0.102660,0.065208,0.071045
toy_2352,12,39,2352,6.290516,-9.952342,0.286869,-0.421455,-0.259355,0.068363,0.129907,0.067718,0.079343
toy_2353,13,39,2353,6.312150,-9.831242,0.265768,-0.400207,-0.171198,0.062761,0.139636,0.052555,0.076647
toy_2354,14,39,2354,6.389089,-9.976258,0.241794,-0.425009,-0.135390,0.066541,0.127663,0.066877,0.078593
toy_2355,15,39,2355,6.343572,-9.956457,0.301890,-0.393206,-0.149978,0.072846,0.134807,0.051762,0.062076
toy_2356,16,39,2356,6.406973,-9.831077,0.382302,-0.342530,-0.315160,0.072820,0.111305,0.061741,0.078803
toy_2357,17,39,2357,6.357160,-9.845681,0.329861,-0.385145,-0.188616,0.065196,0.134774,0.056906,0.067556
toy_2358,18,39,2358,6.395964,-9.941236,0.320597,-0.413841,-0.093121,0.078141,0.120504,0.068050,0.069563
toy_2359,19,39,2359,6.503755,-9.871004,0.383294,-0.356268,-0.055507,0.064893,0.131012,0.063983,0.077957
toy_2360,20,39,2360,6.385065,-9.811693,0.372425,-0.357824,-0.236332,0.064153,0.133292,0.062803,0.071520
toy_2361,21,39,2361,6.439991,-9.944184,0.343563,-0.321099,-0.107716,0.077241,0.101043,0.052762,0.067016
toy_2362,22,39,2362,6.459221,-10.009488,0.370383,-0.358294,-0.201093,0.073251,0.123239,0.066599,0.067016
toy_2363,23,39,2363,6.483918,-9.967702,0.361515,-0.310017,-0.236270,0.063694,0.105997,0.053928,0.062437
toy_2364,24,39,2364,6.409545,-9.897596,0.326565,-0.321107,-0.231606,0.071317,0.109497,0.067355,0.079389
toy_2365,25,39,2365,6.455619,-9.907877,0.354231,-0.309732,-0.197933,0.075080,0.105369,0.060409,0.077763
toy_2366,26,39,2366,6.477657,-10.061087,0.348280,-0.359140,-0.362534,0.079277,0.121791,0.059421,0.072348
toy_2367,27,39,2367,6.611566,-10.004881,0.310254,-0.257960,-0.251249,0.063877,0.114353,0.054449,0.077578
toy_2368,28,39,2368,6.470397,-10.046722,0.333030,-0.306329,-0.268966,0.060927,0.112418,0.068972,0.079727
toy_2369,29,39,2369,6.564605,-10.050928,0.382972,-0.323354,-0.342019,0.076125,0.105850,0.060027,0.077745
toy_2370,30,39,2370,6.593198,-9.974932,0.365626,-0.308515,-0.353946,0.073539,0.121811,0.069406,0.070346
toy_2371,31,39,2371,6.519816,-10.120349,0.380696,-0.233048,-0.318490,0.066330,0.111588,0.068508,0.077333
toy_2372,32,39,2372,6.563495,-10.132192,0.352907,-0.306881,-0.125855,0.065805,0.138018,0.052023,0.065207
toy_2373,33,39,2373,6.473457,-10.100126,0.345911,-0.333039,-0.342985,0.075777,0.104880,0.067892,0.064581
toy_2374,34,39,2374,6.588932,-9.998423,0.267582,-0.254491,-0.266459,0.077994,0.117917,0.060182,0.072207
toy_2375,35,39,2375,6.477817,-10.065767,0.335290,-0.282762,-0.247309,0.077296,0.123006,0.065681,0.069609
toy_2376,36,39,2376,6.438284,-9.945205,0.260602,-0.318125,-0.168641,0.079025,0.100209,0.063890,0.068655
toy_2377,37,39,2377,6.480609,-9.973530,0.160750,-0.294865,-0.010515,0.064969,0.131176,0.059260,0.067438
toy_2378,38,39,2378,6.385102,-9.921159,0.192240,-0.288633,-0.020094,0.061061,0.114761,0.066800,0.063255
toy_2379,39,39,2379,6.372149,-9.943349,0.215484,-0.336744,-0.192908,0.068321,0.128329,0.052513,0.078433
toy_2380,40,39,2380,6.401059,-9.831212,0.112740,-0.331393,-0.057291,0.070540,0.121133,0.058242,0.073793
toy_2381,41,39,2381,6.352384,-9.819534,0.063155,-0.331976,0.024466,0.068102,0.117832,0.054220,0.077779
toy_2382,42,39,2382,6.356011,-9.852701,0.080671,-0.384111,0.030493,0.062257,0.119984,0.063581,0.068803
toy_2383,43,39,2383,6.255957,-9.842551,0.069914,-0.377497,0.105137,0.068836,0.127633,0.057358,0.069591
toy_2384,44,39,2384,6.416883,-9.838857,0.061786,-0.341792,-0.001611,0.069172,0.105099,0.051569,0.079861
toy_2385,45,39,2385,6.267854,-9.850704,0.030000,-0.367860,0.061272,0.070445,0.138291,0.064229,0.074938
toy_2386,46,39,2386,6.318945,-9.926303,0.039657,-0.431479,0.020525,0.061913,0.129589,0.056706,0.068046
toy_2387,47,39,2387,6.311190,-9.898807,0.062180,-0.436280,-0.021704,0.063793,0.133921,0.062684,0.075119
toy_2388,48,39,2388,6.360765,-9.799603,0.140493,-0.406105,0.051110,0.060547,0.120082,0.068409,0.073127
toy_2389,49,39,2389,6.356632,-9.883695,0.112801,-0.386864,-0.094616,0.076888,0.106351,0.063507,0.067510
toy_2390,50,39,2390,6.315582,-9.867272,0.236275,-0.468211,0.014255,0.077778,0.122311,0.060573,0.073552
toy_2391,51,39,2391,6.257743,-9.965825,0.145512,-0.476561,-0.157777,0.071819,0.116086,0.063904,0.063598
toy_2412,12,40,2412,6.227635,-9.975169,0.250233,-0.485314,-0.067290,0.071668,0.107170,0.061940,0.072169
toy_2413,13,40,2413,6.218552,-9.950081,0.262892,-0.434249,-0.273409,0.078585,0.125850,0.064729,0.065270
toy_2414,14,40,2414,6.300551,-9.893888,0.206959,-0.443894,-0.070892,0.063800,0.134282,0.066149,0.077503
toy_2415,15,40,2415,6.357203,-9.942300,0.304457,-0.449677,-0.253855,0.079537,0.111137,0.060768,0.060432
toy_2416,16,40,2416,6.355257,-9.811861,0.359846,-0.434439,-0.085488,0.062685,0.116833,0.063003,0.077584
toy_2417,17,40,2417,6.443504,-9.844076,0.287247,-0.419569,-0.185228,0.069664,0.104896,0.058294,0.070218
toy_2418,18,40,2418,6.423150,-10.007467,0.316583,-0.378214,-0.129460,0.074862,0.127108,0.067290,0.063270
toy_2419,19,40,2419,6.466513,-9.807063,0.341426,-0.371766,-0.183364,0.072631,0.112759,0.069615,0.064512
toy_2420,20,40,2420,6.381867,-9.903172,0.280744,-0.374940,-0.201846,0.075603,0.124893,0.065612,0.074327
toy_2421,21,40,2421,6.445627,-9.984146,0.378975,-0.378664,-0.184162,0.077634,0.102775,0.050493,0.073972
toy_2422,22,40,2422,6.400170,-9.873094,0.302025,-0.370064,-0.154740,0.075264,0.127681,0.067564,0.079446
toy_2423,23,40,2423,6.382514,-9.976858,0.352341,-0.384718,-0.075654,0.073731,0.122592,0.062955,0.072146
toy_2424,24,40,2424,6.362657,-9.893171,0.346858,-0.336342,-0.206960,0.062910,0.131705,0.055314,0.070842
toy_2425,25,40,2425,6.537441,-9.998972,0.320595,-0.322878,-0.269655,0.065277,0.101976,0.061528,0.074464
toy_2426,26,40,2426,6.444870,-10.097622,0.319872,-0.323258,-0.251019,0.074462,0.108643,0.065784,0.068657
toy_2427,27,40,2427,6.445745,-9.977890,0.313558,-0.313848,-0.105788,0.069054,0.124101,0.054983,0.074383
toy_2428,28,40,2428,6.482937,-10.043984,0.334567,-0.352199,-0.143798,0.066899,0.119269,0.051132,0.070159
toy_2429,29,40,2429,6.427711,-10.068085,0.346654,-0.277518,-0.320588,0.064888,0.139253,0.059577,0.065469
toy_2430,30,40,2430,6.515003,-10.014302,0.368718,-0.318965,-0.305429,0.074844,0.100944,0.057143,0.070831
toy_2431,31,40,2431,6.425354,-9.934539,0.317490,-0.319518,-0.297857,0.060694,0.103133,0.058288,0.073945
toy_2432,32,40,2432,6.423225,-9.941321,0.324954,-0.313846,-0.165047,0.069856,0.125602,0.051664,0.068304
toy_2433,33,40,2433,6.403083,-10.067446,0.350118,-0.255875,-0.127864,0.074812,0.119547,0.053395,0.071520
toy_2434,34,40,2434,6.443377,-9.998572,0.309192,-0.343640,-0.212671,0.079131,0.134207,0.056246,0.066553
toy_2435,35,40,2435,6.349752,-10.017014,0.309256,-0.314162,-0.149334,0.070174,0.132892,0.064847,0.076500
toy_2436,36,40,2436,6.434658,-9.890852,0.342463,-0.303976,-0.141631,0.064917,0.128171,0.051459,0.062032
toy_2437,37,40,2437,6.241295,-9.920237,0.252880,-0.336604,-0.202332,0.072193,0.129334,0.068047,0.067422
toy_2438,38,40,2438,6.511703,-9.946412,0.189745,-0.343392,-0.182421,0.079825,0.117764,0.069793,0.071824
toy_2439,39,40,2439,6.412367,-9.952742,0.243537,-0.378973,-0.109834,0.060040,0.130846,0.068433,0.069865
toy_2440,40,40,2440,6.344356,-9.906728,0.106577,-0.357204,-0.055787,0.076788,0.106576,0.061547,0.061612
toy_2441,41,40,2441,6.265356,-9.847549,0.073041,-0.343729,-0.170913,0.068260,0.100433,0.061751,0.076073
toy_2442,42,40,2442,6.238836,-9.794850,0.091981,-0.346587,0.012997,0.073260,0.128739,0.061127,0.072670
toy_2443,43,40,2443,6.288731,-9.891038,0.041914,-0.411200,0.152831,0.076043,0.133498,0.059715,0.072753
toy_2444,44,40,2444,6.191400,-9.901170,0.060328,-0.399371,-0.133538,0.070335,0.102423,0.061174,0.078434
toy_2445,45,40,2445,6.334792,-9.754857,0.030000,-0.414210,0.093166,0.062491,0.128859,0.069441,0.070958
toy_2446,46,40,2446,6.257774,-10.007783,0.030000,-0.348923,0.077988,0.065348,0.139114,0.062711,0.070213
toy_2447,47,40,2447,6.250168,-9.844205,0.039882,-0.392269,0.043042,0.066882,0.114400,0.056395,0.071689
toy_2448,48,40,2448,6.282759,-9.836833,0.097695,-0.441406,-0.043279,0.072661,0.137568,0.050507,0.065292
toy_2449,49,40,2449,6.291856,-9.939002,0.089925,-0.445498,0.053082,0.077177,0.115866,0.066670,0.064226
toy_2450,50,40,2450,6.245578,-9.795015,0.083294,-0.450429,-0.181210,0.063192,0.119181,0.054248,0.068474
toy_2473,13,41,2473,6.251483,-9.875148,0.240365,-0.401860,-0.353739,0.078844,0.121542,0.056591,0.077451
toy_2474,14,41,2474,6.360489,-9.874496,0.236754,-0.463243,-0.121035,0.075159,0.121148,0.066322,0.070097
toy_2475,15,41,2475,6.371660,-9.931906,0.328349,-0.424465,-0.060707,0.061215,0.135032,0.055008,0.079623
toy_2476,16,41,2476,6.383545,-9.933280,0.347024,-0.441097,-0.184047,0.076055,0.133549,0.055454,0.070547
toy_2477,17,41,2477,6.440690,-9.966282,0.312641,-0.437600,-0.209764,0.078841,0.105079,0.068732,0.061037
toy_2478,18,41,2478,6.351970,-9.902233,0.359108,-0.363845,-0.096052,0.060582,0.105722,0.066208,0.061108
toy_2479,19,41,2479,6.451178,-9.818117,0.350280,-0.408000,-0.088438,0.072337,0.132664,0.052600,0.075897
toy_2480,20,41,2480,6.424535,-9.926583,0.378365,-0.389095,-0.182740,0.074166,0.127303,0.063790,0.072465
toy_2481,21,41,2481,6.417395,-9.918149,0.324604,-0.385806,-0.184138,0.078086,0.134405,0.058650,0.078054
